player,position,rating,total_remates,xG,passes_certos,toques,toques_area_adv,dribles,duelos,match_id,home,away,score
Inacio G.,Defesa-central,7.1,-,-,68/78 (87%),93,-,-,8,GWhRrcOE,Vitória SC,Sporting CP,1-4
Sousa D.,Médio,7.0,1,0.02,32/34 (94%),39,-,1/2 (50%),6,GWhRrcOE,Vitória SC,Sporting CP,1-4
Nogueira G.,Médio,6.7,-,-,31/34 (91%),54,1,3/5 (60%),20,GWhRrcOE,Vitória SC,Sporting CP,1-4
Hjulmand M.,Médio,6.5,1,0.09,36/39 (92%),50,1,-,9,GWhRrcOE,Vitória SC,Sporting CP,1-4
Ndoye A.,Avançado,6.5,3,0.31,15/20 (75%),38,5,1/4 (25%),19,GWhRrcOE,Vitória SC,Sporting CP,1-4
Maga,Lateral,6.4,-,-,23/28 (82%),46,-,-,6,GWhRrcOE,Vitória SC,Sporting CP,1-4
Morita H.,Médio,6.4,-,-,7/7 (100%),8,-,-,-,GWhRrcOE,Vitória SC,Sporting CP,1-4
Blanco F.,Avançado,6.3,1,0.03,2/4 (50%),8,1,0/1 (0%),2,GWhRrcOE,Vitória SC,Sporting CP,1-4
Thiago Balieiro,Defesa-central,6.3,1,0.02,30/37 (81%),51,2,-,10,GWhRrcOE,Vitória SC,Sporting CP,1-4
Camara O.,Avançado,6.2,-,-,6/12 (50%),16,-,-,3,GWhRrcOE,Vitória SC,Sporting CP,1-4
Fresneda I.,Lateral,6.1,2,0.25,30/35 (86%),53,1,-,7,GWhRrcOE,Vitória SC,Sporting CP,1-4
Silva R.,Guarda-redes,6.1,-,-,28/31 (90%),45,-,-,-,GWhRrcOE,Vitória SC,Sporting CP,1-4
Simoes J.,Médio,6.0,1,0.05,25/27 (93%),41,1,0/3 (0%),9,GWhRrcOE,Vitória SC,Sporting CP,1-4
Mitrovic M.,Médio,5.9,1,0.05,20/24 (83%),31,1,0/2 (0%),7,GWhRrcOE,Vitória SC,Sporting CP,1-4
Samu,Extremo,5.7,2,0.13,16/18 (89%),32,2,1/1 (100%),11,GWhRrcOE,Vitória SC,Sporting CP,1-4
Abascal R.,Defesa-central,5.6,-,-,26/33 (79%),47,-,-,5,GWhRrcOE,Vitória SC,Sporting CP,1-4
Saviolo N.,Extremo,5.6,1,0.02,6/7 (86%),24,3,1/3 (33%),11,GWhRrcOE,Vitória SC,Sporting CP,1-4
Mendes J. II.,Lateral,5.5,2,0.03,20/23 (87%),34,-,1/1 (100%),5,GWhRrcOE,Vitória SC,Sporting CP,1-4
Castillo J.,Guarda-redes,4.7,-,-,19/23 (83%),28,-,-,-,GWhRrcOE,Vitória SC,Sporting CP,1-4
Oliveira N.,Avançado,4.4,3,0.08,4/5 (80%),14,1,0/1 (0%),7,GWhRrcOE,Vitória SC,Sporting CP,1-4
Alisson Santos,Avançado,-,-,-,2/2 (100%),4,-,1/1 (100%),3,GWhRrcOE,Vitória SC,Sporting CP,1-4
Blopa S.,Defesa,-,-,-,3/3 (100%),8,-,-,1,GWhRrcOE,Vitória SC,Sporting CP,1-4
Goncalves F.,Avançado,-,-,-,-,-,-,-,-,GWhRrcOE,Vitória SC,Sporting CP,1-4
Matheus Reis,Defesa,-,-,-,1/1 (100%),2,-,-,1,GWhRrcOE,Vitória SC,Sporting CP,1-4
Rocha R.,Médio,-,-,-,4/5 (80%),5,-,-,-,GWhRrcOE,Vitória SC,Sporting CP,1-4
Otamendi N.,Defesa-central,7.8,-,-,66/70 (94%),81,1,1/1 (100%),5,0OAvLgW7,Benfica,Famalicão,1-0
Barrenechea E.,Médio,7.6,-,-,58/67 (87%),79,1,-,9,0OAvLgW7,Benfica,Famalicão,1-0
Dahl S.,Lateral,7.5,1,0.03,43/50 (86%),74,2,0/1 (0%),8,0OAvLgW7,Benfica,Famalicão,1-0
Sudakov G.,Extremo,7.4,1,0.01,21/30 (70%),55,-,4/5 (80%),14,0OAvLgW7,Benfica,Famalicão,1-0
Carevic L.,Guarda-redes,7.3,-,-,36/37 (97%),42,-,-,-,0OAvLgW7,Benfica,Famalicão,1-0
Realpe L.,Defesa-central,7.3,-,-,47/56 (84%),72,-,2/2 (100%),11,0OAvLgW7,Benfica,Famalicão,1-0
Aursnes F.,Médio ofensivo,7.1,2,0.23,34/38 (89%),54,5,0/1 (0%),8,0OAvLgW7,Benfica,Famalicão,1-0
Dedic A.,Lateral,7.0,1,0.06,52/61 (85%),90,1,1/1 (100%),13,0OAvLgW7,Benfica,Famalicão,1-0
Araujo T.,Defesa-central,6.9,-,-,47/51 (92%),58,-,-,2,0OAvLgW7,Benfica,Famalicão,1-0
Prestianni G.,Extremo,6.9,1,0.05,23/28 (82%),58,3,4/8 (50%),16,0OAvLgW7,Benfica,Famalicão,1-0
Silva A.,Defesa,6.9,1,0.04,20/26 (77%),34,1,-,6,0OAvLgW7,Benfica,Famalicão,1-0
Trubin A.,Guarda-redes,6.9,-,-,13/18 (72%),27,-,-,-,0OAvLgW7,Benfica,Famalicão,1-0
Rios R.,Médio,6.8,-,-,40/47 (85%),65,-,2/3 (67%),11,0OAvLgW7,Benfica,Famalicão,1-0
Pavlidis V.,Avançado,6.5,2,0.84,12/16 (75%),25,4,1/2 (50%),10,0OAvLgW7,Benfica,Famalicão,1-0
Pinheiro R.,Lateral,6.5,-,-,26/35 (74%),60,2,-,8,0OAvLgW7,Benfica,Famalicão,1-0
Rafa Soares,Lateral,6.5,-,-,29/35 (83%),56,1,-,5,0OAvLgW7,Benfica,Famalicão,1-0
Van de Looi T.,Médio,6.4,1,0.02,36/40 (90%),49,-,-,9,0OAvLgW7,Benfica,Famalicão,1-0
Elisor S.,Avançado,6.3,-,-,4/5 (80%),10,1,0/1 (0%),5,0OAvLgW7,Benfica,Famalicão,1-0
Joujou A.,Avançado,6.3,-,-,10/10 (100%),15,-,0/2 (0%),3,0OAvLgW7,Benfica,Famalicão,1-0
Sorriso,Extremo,6.3,1,0.08,20/24 (83%),44,2,1/4 (25%),15,0OAvLgW7,Benfica,Famalicão,1-0
De Haas J.,Defesa-central,6.2,-,-,67/76 (88%),88,-,2/2 (100%),9,0OAvLgW7,Benfica,Famalicão,1-0
Sa G.,Médio ofensivo,6.2,1,0.09,30/36 (83%),47,1,-,9,0OAvLgW7,Benfica,Famalicão,1-0
Beney R.,Avançado,6.1,-,-,2/4 (50%),10,-,1/4 (25%),6,0OAvLgW7,Benfica,Famalicão,1-0
De Amorim M.,Médio,6.0,-,-,21/29 (72%),47,1,0/3 (0%),15,0OAvLgW7,Benfica,Famalicão,1-0
Zabiri Y.,Avançado,5.5,1,0.02,8/8 (100%),22,2,1/1 (100%),6,0OAvLgW7,Benfica,Famalicão,1-0
Gil Dias,Extremo,5.0,-,-,26/33 (79%),58,3,0/3 (0%),13,0OAvLgW7,Benfica,Famalicão,1-0
Ivanovic F.,Avançado,-,-,-,6/8 (75%),13,1,0/1 (0%),5,0OAvLgW7,Benfica,Famalicão,1-0
Manu,Médio,-,-,-,2/4 (50%),4,-,-,1,0OAvLgW7,Benfica,Famalicão,1-0
Rego R.,Avançado,-,1,0.02,6/7 (86%),17,-,2/2 (100%),6,0OAvLgW7,Benfica,Famalicão,1-0
Kiwior J.,Defesa-central,8.8,-,-,80/82 (98%),93,-,-,4,WrJNOyXr,Alverca,FC Porto,0-3
Sainz B.,Extremo,8.7,4,0.29,19/22 (86%),42,6,4/6 (67%),18,WrJNOyXr,Alverca,FC Porto,0-3
Costa D.,Guarda-redes,8.1,-,-,17/22 (77%),37,-,-,-,WrJNOyXr,Alverca,FC Porto,0-3
Rosario P.,Defesa-central,8.1,1,0.02,77/83 (93%),97,1,-,7,WrJNOyXr,Alverca,FC Porto,0-3
Fernandes M.,Lateral,7.8,1,0.02,41/46 (89%),75,1,1/3 (33%),11,WrJNOyXr,Alverca,FC Porto,0-3
Mora R.,Médio,7.7,1,0.08,21/27 (78%),34,3,2/3 (67%),5,WrJNOyXr,Alverca,FC Porto,0-3
Meupiyou B.,Defesa-central,7.6,-,-,30/33 (91%),61,-,2/3 (67%),13,WrJNOyXr,Alverca,FC Porto,0-3
Varela A.,Médio,7.3,1,0.37,35/42 (83%),48,2,-,6,WrJNOyXr,Alverca,FC Porto,0-3
Amorim,Médio,7.2,1,0.02,29/34 (85%),49,-,2/2 (100%),8,WrJNOyXr,Alverca,FC Porto,0-3
Costa A.,Lateral,7.0,-,-,28/31 (90%),49,-,1/3 (33%),10,WrJNOyXr,Alverca,FC Porto,0-3
Froholdt V.,Médio,7.0,1,0.07,25/26 (96%),45,4,0/2 (0%),9,WrJNOyXr,Alverca,FC Porto,0-3
Moura F.,Defesa,6.9,-,-,23/26 (88%),33,-,-,1,WrJNOyXr,Alverca,FC Porto,0-3
Veiga G.,Médio,6.9,2,0.12,16/18 (89%),24,1,-,4,WrJNOyXr,Alverca,FC Porto,0-3
Lincoln,Médio ofensivo,6.6,1,0.02,23/27 (85%),42,1,1/1 (100%),5,WrJNOyXr,Alverca,FC Porto,0-3
William Gomes,Avançado,6.6,1,0.12,8/9 (89%),13,1,0/1 (0%),2,WrJNOyXr,Alverca,FC Porto,0-3
Gul D.,Avançado,6.5,-,-,5/5 (100%),8,-,-,2,WrJNOyXr,Alverca,FC Porto,0-3
Pepê,Extremo,6.5,1,0.08,15/18 (83%),35,1,2/4 (50%),9,WrJNOyXr,Alverca,FC Porto,0-3
Martinez J.,Defesa-central,6.4,-,-,21/28 (75%),37,-,-,6,WrJNOyXr,Alverca,FC Porto,0-3
Samu,Avançado,6.4,1,0.02,13/21 (62%),35,6,2/6 (33%),10,WrJNOyXr,Alverca,FC Porto,0-3
Touaizi N.,Ala,6.4,1,0.07,21/25 (84%),48,3,2/4 (50%),7,WrJNOyXr,Alverca,FC Porto,0-3
Abdulai S.,Médio,6.3,-,-,30/35 (86%),50,1,3/4 (75%),12,WrJNOyXr,Alverca,FC Porto,0-3
Chissumba,Ala,6.3,-,-,27/34 (79%),56,-,3/6 (50%),11,WrJNOyXr,Alverca,FC Porto,0-3
Eustáquio S.,Médio,6.3,-,-,15/16 (94%),20,-,-,4,WrJNOyXr,Alverca,FC Porto,0-3
Leite T.,Avançado,6.3,2,0.19,2/3 (67%),6,2,-,2,WrJNOyXr,Alverca,FC Porto,0-3
Marezi,Avançado,6.3,3,0.48,8/13 (62%),23,4,0/2 (0%),9,WrJNOyXr,Alverca,FC Porto,0-3
Nuozzi C.,Avançado,6.3,-,-,1/2 (50%),8,-,2/3 (67%),4,WrJNOyXr,Alverca,FC Porto,0-3
Naves,Defesa-central,6.1,-,-,29/36 (81%),46,-,1/1 (100%),7,WrJNOyXr,Alverca,FC Porto,0-3
Figueiredo,Médio ofensivo,5.9,-,-,24/26 (92%),44,1,1/4 (25%),14,WrJNOyXr,Alverca,FC Porto,0-3
Gomes A.,Guarda-redes,5.7,-,-,8/22 (36%),28,-,-,-,WrJNOyXr,Alverca,FC Porto,0-3
Felipe Lima,Avançado,-,-,-,1/2 (50%),4,-,-,3,WrJNOyXr,Alverca,FC Porto,0-3
Gui D.,Médio,-,-,-,1/1 (100%),2,-,-,1,WrJNOyXr,Alverca,FC Porto,0-3
Silva H.,Defesa-central,8.2,-,-,63/76 (83%),99,-,1/1 (100%),14,IF9cyFGl,Santa Clara,Arouca,0-0
Mantl N.,Guarda-redes,7.5,-,-,23/34 (68%),48,-,-,-,IF9cyFGl,Santa Clara,Arouca,0-0
Rocha M.,Defesa-central,7.3,-,-,46/55 (84%),74,-,-,8,IF9cyFGl,Santa Clara,Arouca,0-0
Lima S.,Lateral,7.1,-,-,30/42 (71%),62,1,-,6,IF9cyFGl,Santa Clara,Arouca,0-0
Serginho,Médio,7.1,1,0.05,31/38 (82%),53,1,0/1 (0%),8,IF9cyFGl,Santa Clara,Arouca,0-0
Gabriel Batista,Guarda-redes,7.0,-,-,27/34 (79%),49,-,-,1,IF9cyFGl,Santa Clara,Arouca,0-0
MT,Lateral,6.9,1,0.07,30/38 (79%),50,2,-,7,IF9cyFGl,Santa Clara,Arouca,0-0
Brenner,Extremo,6.7,-,-,16/21 (76%),41,1,1/1 (100%),4,IF9cyFGl,Santa Clara,Arouca,0-0
Rocha L.,Defesa-central,6.7,-,-,51/60 (85%),67,-,-,4,IF9cyFGl,Santa Clara,Arouca,0-0
Sola A.,Defesa,6.7,2,0.10,19/30 (63%),52,1,-,3,IF9cyFGl,Santa Clara,Arouca,0-0
Tavares J.,Médio,6.7,1,0.02,7/9 (78%),18,1,2/3 (67%),9,IF9cyFGl,Santa Clara,Arouca,0-0
Duarte T.,Avançado,6.6,-,-,9/11 (82%),16,-,-,2,IF9cyFGl,Santa Clara,Arouca,0-0
Adriano Firmino,Médio,6.5,1,0.04,33/34 (97%),52,2,2/3 (67%),9,IF9cyFGl,Santa Clara,Arouca,0-0
Djouahra N.,Extremo,6.5,1,0.02,13/16 (81%),28,-,1/1 (100%),2,IF9cyFGl,Santa Clara,Arouca,0-0
Pedro Santos,Médio,6.5,-,-,57/63 (90%),73,-,-,7,IF9cyFGl,Santa Clara,Arouca,0-0
Tiago Esgaio,Lateral,6.5,-,-,23/32 (72%),56,-,-,10,IF9cyFGl,Santa Clara,Arouca,0-0
Fontan J.,Lateral,6.4,1,0.07,37/48 (77%),63,1,1/1 (100%),8,IF9cyFGl,Santa Clara,Arouca,0-0
van Ee E.,Médio,6.4,-,-,41/45 (91%),61,-,1/1 (100%),11,IF9cyFGl,Santa Clara,Arouca,0-0
Vinicius Lopes,Avançado,6.4,-,-,3/5 (60%),11,-,1/2 (50%),5,IF9cyFGl,Santa Clara,Arouca,0-0
Popovic B.,Defesa-central,6.3,-,-,6/8 (75%),9,-,-,2,IF9cyFGl,Santa Clara,Arouca,0-0
Wendel Silva,Avançado,6.3,-,-,9/16 (56%),22,1,-,7,IF9cyFGl,Santa Clara,Arouca,0-0
Luquinhas,Médio,6.2,1,0.02,6/7 (86%),12,1,-,3,IF9cyFGl,Santa Clara,Arouca,0-0
Lee H.,Médio,6.1,1,0.07,5/6 (83%),12,2,0/1 (0%),9,IF9cyFGl,Santa Clara,Arouca,0-0
Gabriel Silva,Extremo,6.0,3,0.11,10/14 (71%),31,1,0/2 (0%),8,IF9cyFGl,Santa Clara,Arouca,0-0
Nandin D.,Avançado,5.8,1,0.04,5/6 (83%),14,2,0/1 (0%),6,IF9cyFGl,Santa Clara,Arouca,0-0
Ferreira P.,Médio,5.6,1,0.15,15/20 (75%),26,1,-,7,IF9cyFGl,Santa Clara,Arouca,0-0
Puche,Extremo,5.6,1,0.02,18/23 (78%),48,-,1/2 (50%),16,IF9cyFGl,Santa Clara,Arouca,0-0
Trezza A.,Médio ofensivo,5.4,1,0.05,8/10 (80%),23,3,0/2 (0%),10,IF9cyFGl,Santa Clara,Arouca,0-0
Barbero I.,Avançado,-,-,-,1/2 (50%),2,-,-,2,IF9cyFGl,Santa Clara,Arouca,0-0
Elias Manoel,Avançado,-,-,-,2/2 (100%),3,1,-,2,IF9cyFGl,Santa Clara,Arouca,0-0
Fukui T.,Médio,-,-,-,2/2 (100%),4,-,-,1,IF9cyFGl,Santa Clara,Arouca,0-0
Gozalbez P.,Médio,-,-,-,4/4 (100%),6,1,0/1 (0%),1,IF9cyFGl,Santa Clara,Arouca,0-0
Larrazabal G.,Extremo,8.6,4,0.23,13/18 (72%),42,4,0/2 (0%),11,lpiZtygR,Tondela,Casa Pia AC,1-2
Cavaleiro I.,Extremo,7.9,1,0.79,21/25 (84%),46,2,3/3 (100%),11,lpiZtygR,Tondela,Casa Pia AC,1-2
Sousa D.,Defesa-central,7.6,1,0.08,55/62 (89%),76,1,-,7,lpiZtygR,Tondela,Casa Pia AC,1-2
Batista R.,Guarda-redes,7.5,-,-,24/33 (73%),40,-,-,-,lpiZtygR,Tondela,Casa Pia AC,1-2
Nhaga R.,Médio,7.5,1,0.13,16/23 (70%),38,1,3/4 (75%),16,lpiZtygR,Tondela,Casa Pia AC,1-2
Livolant J.,Extremo,7.1,3,0.26,22/28 (79%),48,1,0/3 (0%),13,lpiZtygR,Tondela,Casa Pia AC,1-2
Afonso J.,Defesa-central,6.9,1,0.02,30/39 (77%),58,3,-,8,lpiZtygR,Tondela,Casa Pia AC,1-2
Brito R.,Médio,6.7,-,-,6/7 (86%),12,-,-,2,lpiZtygR,Tondela,Casa Pia AC,1-2
Hodge J.,Médio,6.6,1,0.06,12/14 (86%),17,1,-,1,lpiZtygR,Tondela,Casa Pia AC,1-2
Bernardo,Guarda-redes,6.5,1,0.15,15/26 (58%),34,1,-,1,lpiZtygR,Tondela,Casa Pia AC,1-2
Conte A.,Lateral,6.5,-,-,24/36 (67%),68,1,2/2 (100%),6,lpiZtygR,Tondela,Casa Pia AC,1-2
Felix H.,Avançado,6.5,-,-,19/25 (76%),37,-,0/1 (0%),5,lpiZtygR,Tondela,Casa Pia AC,1-2
Perez S.,Médio,6.5,-,-,34/35 (97%),37,-,-,3,lpiZtygR,Tondela,Casa Pia AC,1-2
Cicero,Médio,6.4,1,0.04,26/32 (81%),44,1,-,9,lpiZtygR,Tondela,Casa Pia AC,1-2
Conceicao R.,Defesa,6.4,-,-,14/17 (82%),28,-,-,6,lpiZtygR,Tondela,Casa Pia AC,1-2
Manso T.,Lateral,6.4,-,-,11/15 (73%),34,-,-,7,lpiZtygR,Tondela,Casa Pia AC,1-2
Marques C.,Defesa-central,6.4,-,-,35/38 (92%),50,-,-,5,lpiZtygR,Tondela,Casa Pia AC,1-2
Rodriguez Y.,Avançado,6.4,1,0.17,3/3 (100%),5,1,-,2,lpiZtygR,Tondela,Casa Pia AC,1-2
Fonte J.,Defesa-central,6.3,-,-,53/62 (85%),71,1,-,4,lpiZtygR,Tondela,Casa Pia AC,1-2
Cassiano,Avançado,6.2,-,-,5/7 (71%),11,1,-,7,lpiZtygR,Tondela,Casa Pia AC,1-2
Pedro Maranhao,Extremo,6.1,2,0.18,15/25 (60%),40,3,1/3 (33%),13,lpiZtygR,Tondela,Casa Pia AC,1-2
Geraldes A.,Lateral,6.0,-,-,20/26 (77%),36,-,-,4,lpiZtygR,Tondela,Casa Pia AC,1-2
Livramento D.,Avançado,6.0,1,0.25,7/8 (88%),15,2,0/1 (0%),7,lpiZtygR,Tondela,Casa Pia AC,1-2
Rodriguez J.,Médio,6.0,-,-,13/17 (76%),20,-,-,4,lpiZtygR,Tondela,Casa Pia AC,1-2
Oukili Y.,Médio,5.9,1,0.06,18/20 (90%),29,2,0/1 (0%),6,lpiZtygR,Tondela,Casa Pia AC,1-2
Siebatcheu J.,Avançado,5.4,1,0.28,16/18 (89%),26,1,-,8,lpiZtygR,Tondela,Casa Pia AC,1-2
Maviram E.,Lateral,5.3,-,-,8/18 (44%),32,1,0/2 (0%),7,lpiZtygR,Tondela,Casa Pia AC,1-2
Goulart J.,Defesa,-,1,0.18,1/2 (50%),6,1,-,1,lpiZtygR,Tondela,Casa Pia AC,1-2
Miguel Sousa,Médio,-,-,-,2/3 (67%),6,-,-,2,lpiZtygR,Tondela,Casa Pia AC,1-2
Prieto K.,Avançado,-,-,-,2/2 (100%),4,-,-,1,lpiZtygR,Tondela,Casa Pia AC,1-2
Rodrigues A.,Avançado,-,-,-,0/2 (0%),8,-,-,2,lpiZtygR,Tondela,Casa Pia AC,1-2
Rony Lopes,Avançado,-,2,0.08,1/1 (100%),5,1,-,1,lpiZtygR,Tondela,Casa Pia AC,1-2
Spencer D.,Ala,7.6,2,0.06,22/31 (71%),65,2,4/6 (67%),10,61ZrWJv9,AFS,Nacional,2-2
Ramirez J.,Avançado,7.4,4,0.60,9/15 (60%),28,6,1/2 (50%),11,61ZrWJv9,AFS,Nacional,2-2
Tomane,Avançado,7.4,3,0.61,8/15 (53%),31,6,-,14,61ZrWJv9,AFS,Nacional,2-2
Kiki,Ala,7.3,-,-,17/21 (81%),46,1,1/2 (50%),8,61ZrWJv9,AFS,Nacional,2-2
Jose Gomes,Defesa,7.2,1,0.03,10/15 (67%),34,-,0/1 (0%),4,61ZrWJv9,AFS,Nacional,2-2
Labidi C.,Médio,7.2,2,0.18,18/23 (78%),39,4,1/2 (50%),10,61ZrWJv9,AFS,Nacional,2-2
Paulinho Boia,Extremo,7.0,2,0.05,21/25 (84%),45,2,1/3 (33%),4,61ZrWJv9,AFS,Nacional,2-2
Ze Vitor,Defesa-central,6.9,3,0.12,64/72 (89%),98,3,1/1 (100%),15,61ZrWJv9,AFS,Nacional,2-2
Matheus Dias,Médio,6.8,1,0.02,31/35 (89%),45,-,-,5,61ZrWJv9,AFS,Nacional,2-2
Goncalves C.,Defesa-central,6.7,1,0.01,63/67 (94%),89,3,-,4,61ZrWJv9,AFS,Nacional,2-2
Liziero,Médio ofensivo,6.7,2,0.02,55/71 (77%),86,-,-,11,61ZrWJv9,AFS,Nacional,2-2
Pedro Lima,Médio,6.7,3,0.23,14/20 (70%),47,5,1/2 (50%),10,61ZrWJv9,AFS,Nacional,2-2
Perea O.,Médio ofensivo,6.7,2,0.07,15/19 (79%),36,3,4/7 (57%),8,61ZrWJv9,AFS,Nacional,2-2
Barbosa R.,Médio,6.6,-,-,7/8 (88%),14,-,-,2,61ZrWJv9,AFS,Nacional,2-2
Simao,Guarda-redes,6.6,-,-,21/32 (66%),43,-,-,1,61ZrWJv9,AFS,Nacional,2-2
Pablo Ruan,Extremo,6.5,2,0.04,15/19 (79%),49,3,0/3 (0%),11,61ZrWJv9,AFS,Nacional,2-2
Rivas D.,Defesa,6.5,-,-,1/5 (20%),12,2,-,3,61ZrWJv9,AFS,Nacional,2-2
Akinsola T.,Médio ofensivo,6.4,4,0.15,17/20 (85%),40,3,1/4 (25%),14,61ZrWJv9,AFS,Nacional,2-2
Assuncao G.,Médio,6.4,-,-,2/6 (33%),14,-,-,3,61ZrWJv9,AFS,Nacional,2-2
Devenish C.,Defesa-central,6.4,1,0.08,16/22 (73%),36,2,-,3,61ZrWJv9,AFS,Nacional,2-2
Paulo Vitor,Defesa-central,6.4,-,-,10/22 (45%),36,2,-,3,61ZrWJv9,AFS,Nacional,2-2
Santos A.,Defesa,6.3,-,-,1/1 (100%),6,-,-,1,61ZrWJv9,AFS,Nacional,2-2
Vallier L.,Lateral,6.3,-,-,18/22 (82%),30,1,1/1 (100%),3,61ZrWJv9,AFS,Nacional,2-2
Baeza M.,Médio,6.1,-,-,14/19 (74%),25,-,-,3,61ZrWJv9,AFS,Nacional,2-2
Aurelio J.,Lateral,6.0,-,-,32/39 (82%),60,-,-,6,61ZrWJv9,AFS,Nacional,2-2
Kaique Pereira,Guarda-redes,6.0,-,-,17/22 (77%),28,-,-,-,61ZrWJv9,AFS,Nacional,2-2
Grau J.,Médio,5.6,-,-,3/4 (75%),13,3,-,4,61ZrWJv9,AFS,Nacional,2-2
Semedo R.,Defesa-central,4.4,-,-,19/23 (83%),33,-,-,5,61ZrWJv9,AFS,Nacional,2-2
Escobar J.,Avançado,-,1,0.03,3/3 (100%),5,1,0/1 (0%),1,61ZrWJv9,AFS,Nacional,2-2
Joao L.,Avançado,-,1,0.02,3/4 (75%),7,2,-,-,61ZrWJv9,AFS,Nacional,2-2
Nourani M.,Médio,-,-,-,8/9 (89%),14,-,0/2 (0%),2,61ZrWJv9,AFS,Nacional,2-2
Sousa A.,Médio,-,-,-,1/1 (100%),4,-,-,1,61ZrWJv9,AFS,Nacional,2-2
Ribeiro R.,Guarda-redes,8.5,-,-,15/26 (58%),36,-,-,-,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Batista G.,Defesa-central,7.5,1,0.03,39/46 (85%),61,2,3/3 (100%),13,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Maracas,Defesa-central,7.5,-,-,38/44 (86%),59,-,-,11,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Bernardo Schappo,Defesa-central,7.4,-,-,54/64 (84%),79,2,-,8,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Moreira P.,Médio,7.3,-,-,39/41 (95%),59,-,1/3 (33%),15,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Kiko,Lateral,7.1,1,0.04,34/45 (76%),72,3,0/1 (0%),7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Marcus A.,Extremo,7.1,1,0.02,16/24 (67%),52,1,1/3 (33%),17,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Ferreira A.,Guarda-redes,7.0,-,-,20/35 (57%),43,-,-,-,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Jovane,Extremo,7.0,3,0.22,26/29 (90%),46,3,2/2 (100%),8,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Alanzinho,Médio,6.9,2,0.07,42/44 (95%),71,-,-,13,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Encada J.,Lateral,6.8,-,-,21/26 (81%),46,-,-,7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Kiko Bondoso,Avançado,6.8,2,0.16,18/20 (90%),30,3,1/1 (100%),4,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Lopes Cabral S.,Lateral,6.8,1,0.02,17/21 (81%),50,1,1/1 (100%),5,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Rodrigo Pinho,Avançado,6.7,3,0.11,1/4 (25%),9,2,-,2,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Bernardo,Médio,6.6,3,0.09,10/17 (59%),26,3,-,10,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Ngom O.,Médio,6.6,2,0.15,34/40 (85%),51,3,-,9,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Semedo L.,Avançado,6.6,1,0.04,9/12 (75%),16,1,-,5,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Meireles J.,Avançado,6.5,-,-,5/7 (71%),10,-,1/1 (100%),1,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Stoica I.,Avançado,6.5,1,0.19,15/16 (94%),25,1,-,7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Otavio,Defesa,6.4,-,-,7/7 (100%),18,-,0/1 (0%),7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Stjepanovic M.,Médio,6.4,1,0.06,25/31 (81%),37,3,1/1 (100%),7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Rodri,Médio,6.3,-,-,15/17 (88%),20,-,-,1,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Guilherme Schettine,Avançado,6.2,2,0.10,9/12 (75%),23,2,-,7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Pinto D.,Lateral,6.2,1,0.01,28/31 (90%),54,2,0/1 (0%),9,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Luan Patrick,Defesa-central,6.1,1,0.01,48/61 (79%),73,1,-,4,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Sola A.,Médio ofensivo,6.0,1,0.16,5/7 (71%),18,2,0/1 (0%),5,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Travassos,Extremo,6.0,2,0.57,16/23 (70%),39,3,0/1 (0%),10,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Kikas,Avançado,5.6,-,-,9/10 (90%),15,1,-,11,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Landerson,Extremo,5.6,-,-,14/16 (88%),27,-,0/3 (0%),7,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Chernev A.,Defesa,-,-,-,3/3 (100%),6,-,0/1 (0%),2,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Teguia C.,Avançado,-,-,-,2/4 (50%),8,-,-,4,2TSiUc9L,Estrela da Amadora,Moreirense,0-0
Pablo,Avançado,7.6,1,0.25,9/10 (90%),18,3,1/1 (100%),8,hb7WMF1e,Gil Vicente,Rio Ave,2-2
